1713723160960220928.000000,-1.059327245,0.182249486,2.829040051,0.004962500,0.001379567,0.000356479,0.999986708
1713723160993574912.000000,-1.058847785,0.183200076,2.833892822,0.002550048,0.000905937,0.000227175,0.999996364
1713723161026928640.000000,-1.058293700,0.186236694,2.847563028,0.003003198,0.000219105,-0.000345992,0.999995410
1713723161060282368.000000,-1.057407737,0.190150902,2.865978479,0.006114952,0.000089173,0.000290523,0.999981284
1713723161093636608.000000,-1.074999094,0.188455284,2.868872166,0.006750504,0.002064213,0.001086022,0.999974549
1713723161126990592.000000,-1.078349352,0.187409773,2.879623413,0.003189161,0.001746983,0.000645171,0.999993265
1713723161160343808.000000,-1.063587189,0.182758644,2.894399643,0.002633324,-0.000402595,-0.000704970,0.999996245
1713723161193698048.000000,-1.058281898,0.185894847,2.914508581,0.005612398,-0.001613681,-0.000022879,0.999983013
1713723161227051776.000000,-1.590492606,0.283312857,4.378204346,0.005459399,-0.000835540,0.000412061,0.999984682
1713723161260404736.000000,-1.056119323,0.209067613,2.912278414,0.005230519,-0.002848798,-0.000277016,0.999982297
1713723161293758720.000000,0.027173622,0.022333963,0.248763666,0.007175220,-0.013699356,0.000720415,0.999880195
1713723161327111424.000000,0.022306697,0.017723253,0.265211374,0.008472292,-0.013672042,0.002713821,0.999866962
1713723161360465152.000000,0.011427709,0.013797365,0.270630538,0.005406619,-0.012995469,0.001373841,0.999900043
1713723161393818112.000000,0.004951690,0.014496541,0.288777202,0.004323500,-0.012959937,0.000279466,0.999906659
1713723161427171584.000000,-0.001090162,0.015911985,0.305569738,0.007385418,-0.012713369,0.001094359,0.999891341
1713723161460524544.000000,0.001405540,0.015705347,0.298839718,0.007030120,-0.012614151,0.002660905,0.999892235
1713723161493877760.000000,-0.851078272,0.114667416,2.440746069,0.001372322,-0.003479598,0.000961719,0.999992609
1713723161527230976.000000,-0.843368232,0.116540104,2.458411455,0.002933206,-0.005357702,0.000050806,0.999981344
1713723161560584192.000000,0.003893894,0.019314658,0.329669178,0.008160735,-0.014306787,0.000461027,0.999864340
1713723161593936896.000000,0.003748148,0.020561470,0.335689843,0.006028669,-0.015087162,-0.000144946,0.999868035
1713723161627290368.000000,0.000592823,0.020691637,0.348063707,0.005051299,-0.014983231,-0.000340509,0.999875009
1713723161660643072.000000,-0.001680980,0.020188160,0.356580049,0.004726547,-0.015281447,-0.000140161,0.999872088
1713723161693996288.000000,0.002460833,0.021332964,0.367223203,0.004485284,-0.016219733,-0.000093828,0.999858439
1713723161727348736.000000,-0.001739679,0.022393290,0.377587080,0.002758135,-0.016276257,-0.000083988,0.999863744
1713723161760701952.000000,-2.491619587,0.485304952,7.328988075,0.000001659,-0.004727324,0.001956190,0.999986947
1713723161794054656.000000,-2.484622955,0.481735826,7.341328144,0.000095228,-0.006436541,0.002263798,0.999976754
1713723161827407360.000000,-0.026370574,0.026505029,0.394812614,0.002584208,-0.013065498,-0.000881143,0.999910951
1713723161860760576.000000,-0.030132283,0.024012854,0.404675633,0.000486519,-0.013138893,-0.002269552,0.999911010
1713723161894112768.000000,-0.027112763,0.026509460,0.416096747,0.001407909,-0.013695454,-0.001823905,0.999903560
1713723161927465984.000000,-0.035395321,0.027707998,0.421294570,0.001886612,-0.012817772,-0.002109893,0.999913871
1713723161960818176.000000,-0.033761062,0.027680876,0.434452057,-0.000205068,-0.013341914,-0.002962807,0.999906600
1713723161994170880.000000,-0.038265709,0.027216021,0.443868935,0.000928616,-0.013043590,-0.003375868,0.999908805
1713723162027523840.000000,-2.860550404,0.584329545,8.732251167,-0.001923998,-0.006451315,0.001186253,0.999976695
1713723162060875776.000000,-2.861011744,0.583512962,8.739935875,-0.003907127,-0.006822699,-0.000209615,0.999969125
1713723162094228480.000000,-2.859150648,0.584301472,8.750486374,-0.004113397,-0.007529729,-0.000652261,0.999962986
1713723162127581184.000000,-2.859745264,0.580498576,8.756410599,-0.004045752,-0.007769278,-0.000377122,0.999961555
1713723162160933376.000000,-1.068053007,0.206298545,3.160965681,-0.004663636,-0.012799420,-0.006524370,0.999885917
1713723162194285568.000000,-2.864379644,0.585825920,8.777860641,-0.005272960,-0.008222247,-0.000241521,0.999952316
1713723162227638528.000000,-2.858624458,0.583687246,8.792968750,-0.005072142,-0.009936521,0.000136696,0.999937832
1713723162260996864.000000,-1.062804103,0.205588564,3.189871311,-0.004732264,-0.015542922,-0.005716211,0.999851704
1713723162294355456.000000,-3.176952124,0.679244578,10.087375641,-0.005123890,-0.008872791,0.001909639,0.999945700
1713723162327714048.000000,-3.180613995,0.678925216,10.094362259,-0.006056107,-0.008734705,0.001783496,0.999941945
1713723162361072640.000000,-3.178131819,0.678246856,10.107126236,-0.004669196,-0.010092760,0.000712118,0.999937952
1713723162394430976.000000,-3.184180021,0.683328927,10.110602379,-0.003699363,-0.009122499,0.001603637,0.999950349
1713723162427789312.000000,-3.179158211,0.680964112,10.122503281,-0.007165886,-0.010635875,0.001750339,0.999916255
1713723162461147904.000000,-3.181473732,0.681210518,10.132458687,-0.007988373,-0.010850550,0.000969563,0.999908805
1713723162494506240.000000,-3.179451704,0.679178596,10.140548706,-0.006031733,-0.011474318,0.001100661,0.999915421
1713723162527864576.000000,-3.184648275,0.683072686,10.143699646,-0.006980649,-0.010521411,0.002877771,0.999916196
1713723162561222912.000000,-3.438965797,0.769361019,11.394670486,-0.009305545,-0.010893165,0.002638258,0.999893904
1713723162594581504.000000,-3.438638210,0.770117819,11.403837204,-0.008378433,-0.010938602,0.002637289,0.999901652
1713723162627939840.000000,-3.438992500,0.772918701,11.410102844,-0.005288335,-0.011498139,0.003621669,0.999913394
1713723162661298432.000000,-3.438237667,0.775390983,11.416839600,-0.009030039,-0.012270550,0.003756068,0.999876916
1713723162694657024.000000,-3.437890768,0.777365386,11.429414749,-0.010502744,-0.013553121,0.003496727,0.999846876
1713723162728015360.000000,-3.426165581,0.766646028,11.437879562,-0.009294113,-0.016200224,0.003551002,0.999819279
1713723162761373696.000000,-3.432899714,0.775844932,11.439094543,-0.007194883,-0.015339915,0.006352031,0.999836326
1713723162794732032.000000,-3.436379194,0.770821571,11.455064774,-0.012008717,-0.015952174,0.004123957,0.999792218
1713723162828090880.000000,-3.644951582,0.849686027,12.656453133,-0.010225056,-0.008834476,0.004825515,0.999897122
1713723162861449216.000000,-3.650452137,0.849566281,12.671273232,-0.007867918,-0.008448191,0.005231861,0.999919713
1713723162894807552.000000,-3.646723032,0.853074133,12.675971031,-0.009471521,-0.009403151,0.005749750,0.999894500
1713723162928165888.000000,-3.651179314,0.853910685,12.688137054,-0.010431156,-0.009651017,0.005175787,0.999885619
1713723162961524480.000000,-3.653378010,0.852252781,12.701329231,-0.009868193,-0.009696568,0.005167942,0.999891043
1713723162994882816.000000,-3.657780409,0.852610290,12.706600189,-0.007295342,-0.009278470,0.005756583,0.999913812
1713723163028241152.000000,-3.648042917,0.855531573,12.712635040,-0.010352819,-0.011157321,0.005698670,0.999867916
1713723163061600256.000000,-3.644525051,0.855509400,12.721008301,-0.010861553,-0.012179195,0.005634214,0.999851048
1713723163094958592.000000,-1.584259868,0.340264738,5.680491447,-0.009182975,-0.007203202,0.004145537,0.999923348
1713723163128316928.000000,-1.583858967,0.343528599,5.688048363,-0.007552274,-0.006852071,0.004089675,0.999939680
1713723163161675264.000000,-3.829951763,0.934655547,14.168884277,-0.010788635,-0.009312341,0.004745168,0.999887228
1713723163195033856.000000,-3.835837126,0.934630930,14.183984756,-0.010526639,-0.009495894,0.004365887,0.999889970
1713723163228391936.000000,-3.857730150,0.947029054,14.463394165,-0.007063417,-0.009587053,0.004339823,0.999919713
1713723163261772032.000000,-3.869982481,0.955607057,14.608949661,-0.008787613,-0.009166566,0.004089618,0.999911070
1713723163295151872.000000,-3.876710415,0.957949996,14.624400139,-0.010771037,-0.010098871,0.004004072,0.999883056
1713723163328532736.000000,-2.134034872,0.485029519,7.728023052,-0.009688981,-0.009345002,0.002827720,0.999905407
1713723163361913344.000000,-2.140638351,0.482318640,7.744359016,-0.005897214,-0.009047968,0.002419217,0.999938846
1713723163395294720.000000,-1.168600440,0.310328245,4.519546032,-0.010446097,-0.018180382,-0.005053187,0.999767423
1713723163428676096.000000,-1.176605344,0.311060280,4.535691261,-0.010548902,-0.018695140,-0.005171857,0.999756217
1713723163462057472.000000,-1.129842997,0.305040509,4.567952633,-0.008730801,-0.024597166,-0.004505944,0.999649167
1713723163495440128.000000,-1.137731671,0.304673970,4.584945679,-0.007503098,-0.024734210,-0.004946835,0.999653697
1713723163528822016.000000,-1.129038215,0.317984879,4.702748299,-0.010809082,-0.023249036,-0.005526992,0.999656022
1713723163562204672.000000,-1.136869311,0.317056328,4.720986843,-0.009317757,-0.022728808,-0.005953638,0.999680519
1713723163595587584.000000,-1.172312737,0.317660958,4.749340057,-0.007867048,-0.022756396,-0.006796500,0.999687016
1713723163628970496.000000,-1.180778742,0.317999035,4.767835140,-0.008217245,-0.023005810,-0.007082317,0.999676466
1713723163662353664.000000,-1.140394926,0.315672189,4.706125736,-0.009385331,-0.020805433,-0.006703965,0.999717057
1713723163695737600.000000,-1.148750305,0.315251231,4.726220608,-0.008635766,-0.020687407,-0.007249694,0.999722421
1713723163729121792.000000,-3.966625929,1.046731114,16.576917648,-0.006704452,-0.009559618,0.001625702,0.999930561
1713723163762505472.000000,-3.975420713,1.048359632,16.597314835,-0.008552958,-0.010083770,0.001269089,0.999911785
1713723163795890432.000000,-1.185760140,0.296163857,4.520393372,-0.009122092,-0.018479900,-0.008407232,0.999752283
1713723163829275136.000000,-1.194775820,0.295103401,4.542803288,-0.007378677,-0.018712260,-0.009017047,0.999757051
1713723163862660096.000000,-1.180806756,0.304379225,4.669794083,-0.006117840,-0.020017665,-0.009941410,0.999731481
1713723163896045568.000000,-1.190844536,0.307583898,4.691652775,-0.009121873,-0.021281619,-0.010281817,0.999679029
1713723163929431552.000000,-1.193050623,0.294613212,4.575656891,-0.008654147,-0.019242615,-0.010266105,0.999724686
1713723163962817536.000000,-1.198125482,0.292040914,4.598926067,-0.005523874,-0.019042404,-0.010792158,0.999745190
1713723163996203776.000000,-2.291254997,0.503457010,8.990460396,-0.008329768,-0.010147953,-0.002721000,0.999910176
1713723164029590016.000000,-2.299008369,0.504574895,9.013852119,-0.009299102,-0.011025554,-0.003044766,0.999891400
1713723164062976768.000000,-1.235963941,0.297379255,4.818175316,-0.007166293,-0.015663892,-0.011229248,0.999788642
